puuid,platform,match_routing
qhYB711YSdwRqKxxTO1kRhyQ6sqw_i19fdxyqESOZTuyNMOoBGaTRSVsJrVMWr0w91mjkD8doFBasg,euw1,europe
PgOGl_aHH4lrCUU79UFK5zz6Dgz4uWSmlemlx43hZcQSoD3g7j9PVnu4oPzgXiwsnZl08EMhY1TC9Q,kr,asia
IgvHGAx8jXwZGtIpByNPy7xivPf1Eo-QS6tb2s8ry25T9JXVN2V8LhrIjkMYxjbAJjGJ7xl79DP7BQ,na1,americas
Ju79ZEXrokxOKg3p-d4PqUtEVaZP04oxsqtu7CsJJMopgTHdjl9ur7VW0BJhqSCcugon6cdvBQpXeQ,vn2,sea
rHKEbbinXyU0Q7OfTc1CASfBE9FYThBrHtQmCGbbIjuHIENiDy8hUcwa4RcDV7u024R-QUhjUs6qVg,kr,asia
glWmPipyemZ9N0lcLFCnbO4-lvPQOto_MO87bXut6DA2bsO-jYN1ttQy-c-Ox7Rd1S67j7MZDlPdhw,kr,asia
vox4bfhMb04oN4DwVBjoE-eN5HJO-t7rcXCBVh5brgyPQhIjtBPCLtrgka0e_kylprt1Kfv-0t1SOw,euw1,europe
t5_DVv4gF_lit56s_IOZopWpM1HjT9iaOs0hth9_EEvY3vi4Op93BDmfhaP5bZfoa8aFDzs2Qn4yaA,na1,americas
hUPkBgrjcDPEsEbBpzOJhTpAZ41XEJT8mzHUaBz6olv0LMHuZ6kDhUna7E-1w4w-eqLwAVBxa6VgMQ,euw1,europe
x87-Fs4Xs3C2lEo-CRYa_WRZnvml7Oad5HvQplqVdIfqufZzTz-7ex-XLhixqzZi9E42YHFojd1rsQ,euw1,europe
t3dNMxyB0Xv577uMIz76FCDiwkxmGdsyHJytt4Zph5kewM7RE33Vyh7BOpIOd7NOOQJqhT1ayKrabQ,na1,americas
6D0g9QMarl8jRyJq3JHXrvvVQd7EJxGKrdO6gOOq2n4KewPJFQesGpmNuK_xhtc6aJb48PITddwfVw,na1,americas
Z1jWp-HAFrWKgVxYItTSMUpYtWLphnCmVs7vmcXoL-LJlZoHsumesLfaz6_djTui5g8iGRLrNQZcsQ,euw1,europe
uqKXCYumqQ6raKjE4whcEvzcfSqgjfOfM-y-GBxpeRhsagZQ3Zwv5KV9PfD1gfRZSnqFLcZDt1tyjw,na1,americas
bRxZ9T9Fb3VS4atyy-tt8qOkvthPrDKVcFOWSLOjpIrhk9w9N9-lyy6KK-8MkCB_bktid93gUYu7vQ,kr,asia
FvUqxHoYQFccc3AMQhDmxyVYpYwhxOIAVWo0RXvihK7_Vo8eZWEv_UDrthYSiEPjStKRaOq89v_cyg,euw1,europe
TYbkWQ0-XRF5ZWa6Lg8NKsc4PBnSfXWo9NUiN9pw6NMvvYcSu-FKcSPYY0tc9DSJ4kw17fqCQWDSyA,vn2,sea
So1iJyYOsyfsZh9vwBv8lU90X8tOA4pQEjxc-Gqm8hBTs5YceGrmH-K3-w9nhJZyDZoertp80Rn9tg,kr,asia
Grxq3HvcCfrpEjreF0DmZzfBC_TZWGiJVI5ZeMMYwbdUKoTb1k9rNiDmtVTJkR5bDZfa5Nn2Hrfyqw,kr,asia
xntfDmsvM_hblR-7N8o14PPdruK86i874aTS1wwYY89i8n9YpmdV8lI3ca95CwuLl8BrqXr_oDhAZg,vn2,sea
CJuH1ku2j5tDOX9N1FGoS93kPS83YjIerWZvVc9wWWIEftVj13vFIqeTnnflo7FQrSH3ua_75sZ1Vw,euw1,europe
23arDkO5knLu5GRZCe2uQTY1QvFAUNZo580e1lmY0j15qP3hGa68CjOiql8mThSdJSlQrm2MavDoZA,na1,americas
flYcoKkvGWR3cETX3RGFbtwF_-RHGW9NTkTco7sRyZpz7iIUR0QcZ1ZGVv2EKC8Y2-9_SCIQNz5m1A,kr,asia
I2I-Oz6oM7kMvaRwS0JXFOgmpqrJmnngAobR8_TK-KoRFOxdyxF8lw_rnI6Jb-oM0G744GQeruJzxA,vn2,sea
HYAo1fB31U7ZBe5U-AFVcBgeBrgmKXu-AZQJ7zkMU2gziIZZSTtXU9Y3HefiH16Wcg-WS0eqqaJm_Q,na1,americas
QjCdnypUV-lQzbQ92Ar18zdnQSg7Hj4KAHXpvTjGeU1rfKNVjjAiavpPxdLfPp_llDJTdb89B5rSIA,euw1,europe
r93B3ns219_uIQOPTd5jAvCJ0RK3SeUAQjRcFO2RIW-RbamZTpDxUrXw5O95bniSKSZUPNK_ETtaAw,kr,asia
15ce1CpW5e9NHMjJAMXgNq_twxMkBk6kSJyoCgP0NNq3i1PFmShwXrz8gIirouaD5Io-Ly0fNSZ0uw,kr,asia
dgUes8PTYpnV1MgqmEo_VBrbwRd0l7G_9XBgQpsIHIiLZ0ytspSMmEHAA9z4WVaz9NmULtEixrIkLw,na1,americas
sdGHZmf2LaVsqeeN4IAT9rfxH_-_fRjk_LrERaKkg-eIFxU90W4wTUaw5cN-Xnox06WJy-oAcKxNfg,kr,asia
LHujywcYpMzLphU5uMK-SGE23N9mGJzVXYcuSzOynrnxeaumMiXbImXExXzncgJUAxH-apz5kUK7sQ,euw1,europe
CQWOkIVhrIqMhE7nMdWv-P_G8pjNo0Zrz-EYEmYMYHh7t8RYzCgzdPOyeV3YkBhWv3meaCjKFQg4WQ,kr,asia
YkKk-3-Safvzy1zRBWv6pSp5XVeir40VV32ImfsCYVo7S7GNionHCPf6FUh3mysV_zY97Te8NhJRpg,vn2,sea
v7IEPS_fUcnuGbIzeAaJ9IqQfmRCzPp3Kfb7LD7Q_qGCPrQhuvPX9nVwMrzYq9q0JFjJ2vWgBKKVzA,kr,asia
hSic_PZUmRO1LuE2Y1uYhxioFvQHKj2H6xtU3pQMIwl8o73Vqde9h9as-Vt5I4TcUnjrQy798uELUA,kr,asia
6PaZ1oT9vVV1Gj0TGPix98YiPER0b0OXkOTcDcQehmPlWjxQCszmZN7Gaf-KXcczjdpj-0f1mb4fjw,euw1,europe
Dpt0TgoeHhMWGPf7TW2rtKA9aOm9sLqctTvxwjyjKj9IizvlJi9u1hqiWVWTyS_jwqZapZpimppVag,euw1,europe
tHPFCrPW6-WP1VIuOJccmaPnhYJyOmNvCIsFh36f_N7rBMbBsXFIK6wEq-tZfzaDvRJmkJUujE2o0Q,kr,asia
2pV54ZF9LAuOQPt9pDJfjuok31fSgI3i4DjYkzgBAVA01Wd8sBsJo5Ex0Wku_Z7G1365UqevTC69wg,euw1,europe
hcc31CfO8ZHAopUXMX2UfihUU9cMcjYfcEVELRaxl3mnlz3LmMkxEf5odO7TXyT80u-8oPxMLgQEiQ,na1,americas
Bw3VKl96wMSYmeD_VAsJzmY4KqfH3FPLSz_2RpeO0vYj_BBntJe_hIDfqZkITVVFLqDDJL1jWzFLeA,euw1,europe
e20TcsKzSwEffiwgx8bDap1k66jrTYqajjZ3JaqTYuXXoI-D_wCsK7dQx8XlGN6EroceZLM8i2w3mQ,kr,asia
CTva4lDTrX8vDK1pC1RNTBKm-4kVpwMj5X9_vF6J6uIGROG5vKVge_E1CvTKYA-Twa1WPsjOBHNAgA,na1,americas
bXhba4EfRsbZ7zaNqDMLOlCWfJlg6TTycxm_ED0slfR5cbkztCJ7FKeLIMyVabEuHgCuQPPXvySuCw,na1,americas
CwMnDCF8hKIE8JINjGzW2XbKK5UdO1-Xo7k88313P1V6LWuJq5yMUbTlMkeV8kr2T9kdb9ynsC0cig,euw1,europe
TzKbZwrcgd6f5eqLiyosa3QIINdjg3LwyuDwRQ4xTn3sUpZr6ppOkIQU2YRLtmGuOKQSQgCMoP2bYg,kr,asia
kIYVyCbDOKYW4zNQTDEz24yqyUSFL5eX_kKMdx7Jb5eU-1QP-duox8LyfuS19bYLGIEwtmDh2tbVLA,na1,americas
0EEkGxacS9AV_-4H09rwOHWoiPQQ5nJZn_d_mvpkfj3h803LUO8501DC1SirIBPVDfIIFgt951TEdQ,na1,americas
6jOzHloEoirJ8saNWeVBJNUgYsR6bbKPbg38bp9kO4dXMbOhRiXT2x-RmXUbpFol4vGDVRASL78X8g,euw1,europe
d6uDagwIx7JQlb0We4En-hF-s0eiLnoh22DjglWpMes0yZ1tc5mgd-uhd0hby6PuLuOggKGMRAUbuw,kr,asia
qRNAOBGABUXaXDOfmfNYyhUMx58nytLf3XGP0TMHoCEr-LqU9bCQY9y2SM1Uep6LMNz8A5lnazVcXg,na1,americas
9K4mIsADXy_ni9nrtu1RCzSUIYBCHirLl1yxnyYODdQOnTy1_4rQz6GUKiBlu8GsLcl6bKL-tCw6Wg,kr,asia
GaNZSi45Vz1iqFRKjEI9r1CaLpa5cKFLd2rRFdO01Gu5l6ZeKxa2DbHVVKh4X5IBfG7ILBs9v1sAhQ,na1,americas
AM-_HDutZSS3vFHkEbLfozRvWnmJ9Z4DDmpywO2e9zm5RhlIrYqv9khUanCP4GviuiVksTlWEvbguw,kr,asia
xQa7bKIRXHtn-_RyrsDBXvS9TIIreq7B_Ku_05EkTglZM6w9l_LTkns_8UqewzebPqQgF5Gy4KNN-g,na1,americas
kgdnNfPkkW-8kGpMHakYX9bB85FquzsNLz1b5x-4rb2lqatP3gW60YL-eAMAdOGpaddMhygVnKCzuQ,euw1,europe
CyZ5dzfdqDoE6UEYEuUo0CluO4mowQEj3SWP0P5gFmceuak9wAcGSie_q6CX32RYlWfaQEtpBvZ6Nw,euw1,europe
JElp-wXhbMmszAx4Xzo4-62JYIWj9gAg1xhGP77h2KPn88WyXggo1EMqYdL54Osi3SVCoWyj3JZROw,kr,asia
e8euv069T9hfH7mOzaox3HSCK2owhSlc4SfFzu73zzl-1wjzZ6qholdEWTShAlaA4c7xy1eiWirDYQ,vn2,sea
WhnAdqRcvn3nz9J-JpgWsigapNQsM0V3Sisg5XMI-BxonO8MfQHNfLvDLQR9hE9BqIQAb-Ep8gaUdA,na1,americas
eoTWxyIQ30tUCyIJYqBdY4SdhJJnPKlkZfMu51N2w8HRn62F27TC6-wtlKYXO5lDQZgFVk2m6CjtLQ,kr,asia
_lyAGJYELPGO0CFCl-AIrZIV0n8YY--KlTQD2FjcseZwPvqsDGJ9c0Bm8R9i-6nT-SEVA4EFRDxMcg,kr,asia
zEQ6AfZPUeB7W-WtbuzwKw4nkrpUD00baxO2eGXn54nGDtkxhyaNwuZELF7O3FIDF-rZfBncpQMXnA,euw1,europe
6360-tk3DkVVcSRDG6dXKnZNCM7RbWt1oQYGrNjijC1_My-jUvDjKEWADdp5Da60y82JPKSJXU0_IQ,euw1,europe
LR49rT7_2EW9PU5demjiivssgqzhHFbFY1ICpwTAk_bI7ZHPvLkL8bvZY-XyzYdmkWgFzTyfcHPzJw,kr,asia
F09SPbjHGOnoDHVas6Vcdtl6S2C1eNUdYvIHQrx3Zxsv499F8Fk2exzfbNAVorGEVgoy2135myet_A,na1,americas
AmGfCvicpIcyE3U7hj9hHzVv60FJ-mfGBoPBahp1zh5jHBI6vCECngw518TIkUGcThdTHsR-ulFxaA,na1,americas
rGEvkvYG532gwItrCevXC_JH7jWkSezGBSy7R85rugPhZgqdI8e2BTDwgTsgoMSx5V3MKFjvlsfOeQ,euw1,europe
LUuyYjJEsPLS8y7nB-HzEaP7z0qt82wwBtiAb0gI2M8GWTbah0hGCpqoDXIiXJg9gJytMdD0D8H_Fg,vn2,sea
RvHpAM1kCQS3iqwI6trmB0Dmd2NXy-OsR83ormcSmTHX5gi9ct9QtLaj2TRpZWqSzMg4o1QzEeKOfA,euw1,europe
NzyEMu1b1TuGY6bvuR6cdqiwSafC5-wTbuX4x-YN3j5CVXLh-UHZRkOdxRjRScj24nCOXsO0wd11Gw,na1,americas
7gCSvGlzgXARUxGarveFfpZT1NxhaXD-UZZI_1LD_UTqn0nRLIOGLfyMo-ngB-nDrcH0IVzBeCBWWg,na1,americas
U964vQA7nSmW4yIPc78xjOImZ3MiF9IxOSwTkWR2EqKxPlNmnuHGgofIRdKfVEqknouwxxONXCc-2Q,euw1,europe
EPkxBAckEYzRaP5XJaA45qFujXZ53B5yRTescAsRFlTUv12qWGwg9xuS1ayNiiuY78OwG1B6H8LV-g,na1,americas
QxrNET2tNkt_GmzOFYdQwM7W5x9unke6dCuTRp1WResk7krRBEauETVVz6cIHTAv5DlcHyADj7HgsA,vn2,sea
PGd-g5XRi_kuWZS_xUJdTAF6v-Q-rjgd4X8LLzD4DlKw7bXkizSA-E9Mcvkyh9j9uG4Iz3kb7Vzdxw,euw1,europe
muB-nZZtuWBCGj2a1Y_W3w7ftNSYrCIK5vR36O5_pUE4OGRfRtLTkVKo_LlFXjBxO09Tlhd5M4_wTA,na1,americas
RsYirGAmEK_dgPxrPoKxCfI-tq-nhoSHhGIhWWsriLjZd60ZIVFtGvR_Pu5m2ku28YY2n51xpqEo6w,kr,asia
QLtEs-goqK_KXG5UmFYELxLYpVWskbkXRwV__L5I_ay8J7kSHF-bt_ut_mez2_GkGE-VMXeox2sVwA,euw1,europe
aMCprB-XiByf2MQb39Ueef77S2cELgUIugc3y3lKF0vKA62azGXKlj7Nm7B4S8x_DxizxVpF4IP3iw,euw1,europe
iAgSwVZOkwYCJoS24NRKwVR8FoOxOeKiuJmw_gFXbkhrHs8XJ2FAYSWI_M3hJdM7Rd2DlYN-sPCSvw,euw1,europe
oqhNLAKMJ8Tq_7Lj20b_6YNyk-57jtipxKGbNDOyOhIAxdrppo0f5XEjg-yrVjZA34DgauJxMfmrUQ,euw1,europe
qVb0tXOcKjGOJNyWOvtGmvExIxryyKuoakEAbHVy8F4wW90eycTgKCG8naItiHZblbwyrzxCx_Q0AQ,kr,asia
A4IY3Q-3h943Sq660LdlppFnc3MnrT3QYa7zkwqYW5tgTMhOC-N41LLMBJXXnEfa61IV8iAEx8yrWw,na1,americas
TkzBsiQrjAR5LlXCwegpW_UIBacdRO2VTFFkFOuramEOwujtS_w9bFxOHCW8gIjeqesi3AkGp0TQaA,euw1,europe
DnMBvBzzIzUT0cocQ32xpPTAjpHQEzqoTa2F-IzGdr4gZXshHi3DybVWGqHf5SG7uSTTv0kC87D4yQ,euw1,europe
M4CbF2Iqq2EDZPez3fXEVHcOkq3OPhsWQdCZUmRBYZJCErJRrytXyTOT4nc8MIFK1AQUT6m7bPJrDw,na1,americas
2x_l0hPbyrLqD8PLZn7hGX-OkmUt2h1Utcgs1skZlEW0H3KvIN90XD-FDwEqNkz1xElPwt_WxypQLg,kr,asia
TMhED3FpI-GpyBRxA5-TPgypIUpjunoxjBLDmqLvkUGgbmowZW4CFHyE-yJnz2HdbGW3Pan6cUt5nA,kr,asia
kNkAbvZIWVmZFM3GuLTQhGgsPCP1gB_Ov3Uts93k2gvrpq5C_ju7uDJoakFmGgTZi7bSCqLg94qTIQ,euw1,europe
ccVzQcF2cDeiaYjIGC1c1fikYaQJJYvcsSzuLOSeVWVac9kW7-DFm3apWc-4WmyXwdANUjpiAHHJZw,na1,americas
tU5P2JkLllfv8UUjCGIvRchGNzPrJFyz8nKxl9FD5i-hOf5fsj1pIq6sM-UttBJ58TqVtKiZhsmgaQ,euw1,europe
jXsYS_jCPMpWBolXYOCLmuJcO2sRJyX7pt3GkH5mWbBf93MB-0LwH_POosb5fs1JiTvn15CyqzVYow,na1,americas
pRd8-fHwaU-dV9LzICoBsnCFwEZ4ASZCa9WkUXCE5tRe2f5kLNKzo8bvBI60dpP9q46-339LHbHknA,vn2,sea
YdC-aSvQfQBgs9ebUPj5WP5Y6dJRGzSctWwEbUpR6YGlixE-1h_TYWfJ3Ghg7WD33_bwl-kd8N3H7g,kr,asia
JyNnYX1ZqdLM0Jf9qKEG4OKrel7-cn20W39x-XU9zgpHPy5TYpJXfhaKJIS0ATMy4RTY08rFA_AvSg,euw1,europe
69ReqyFm81w5YJ-zzDTfITMkkBohCTURY2Jl34JqvwvvBx2psQtbLLzOCzZf3GlqIjtq4TLe6EbzgQ,euw1,europe
DT_5QvX7xbhkmX7c9wUbAyE4fKOh_2qFyaV-DkX0BmbAmhHLoUVcKJzJGrn7OhvIqg_WsrVp6lWwrQ,kr,asia
MF21NBalIh2mC0r9W_d-ZMu3I1eCBG25sUYNK7OdRzewdN3WpvM3aeg1k6mf1oGbgyu3zjSluwJ8kA,na1,americas
rhfdi_UKboJKBdRpELErdebSf3AGgKPgtepelfZxUYq1cYWeJqCFL08Mj6p2lysyYNBa289Q_6npHw,na1,americas
bwg-K4dNXboiuNWx_mksj4ohYB4rtSeZOI5AQSyelxGFcQmp4YuhYabHSyNyaFYUZUasgYtAeeesEA,euw1,europe
_6vmZ7pfAEgSu5ndlc-gk_JJRjmS4GCYHlGIqM1eggGfJIOSQbsmGAYq_IwhTlA8j3xp5HqqJhkR5g,euw1,europe
mJbEsGwmesBUChH1ZdR2wM_yUi22RBceZBlcKE5Z5SFSWr2kLynLFcnA6YsKuTctBQEPKmts7HIL0w,na1,americas
tEyakIGWB8ZISC5QPiEqghqEwRBJbQ9US_8HaENO1bVdgTOjYnM3GFqtYVnyPfuIBAITNHuCuptOQg,kr,asia
NZpk21IBfmesH-urud7Mcdbzn8eEFBOga5Ain4qhXoKeXtDt6pdD1RTLRIk7ZJea-baXmetsc3-R4A,kr,asia
wHpk79iuyGR_M_P4ooMM9ikyjMM09D2b1AlJzNruGJnp6-Gmsgnid5c-gcfmYb2uNGmYQWXCvhjDDg,euw1,europe
CSPIMjYMySeYh6lf15xt_G0oHzBqLqYDjs8jYOwQr-GGmo3UriucjfGpedW_ZDu5_QAz0PeplmOIVQ,vn2,sea
akKaNIAiQKYd-aKQQBArKP5Gzlgty49l1Fd_Mh1qOfNSXpTLT9ZZ--nvJrQcs-WiyQrNtjG8_7I9LQ,euw1,europe
QgIvVrDoKRkaBd312VfZjV6HJ2Y9LlwS33D00lvz1yZPpDAw5g2rCEt7Mc1ndejGwEFjPQliJ5LVQA,kr,asia
1jjAUmyQVYhJSvLlIOHF0sO1-9X5-x7QykNEtHJdrHuO4D-e8wtUcviUTcSGyBJCAo3sCH7uOBGrhw,vn2,sea
MxEGQFOgb11dcaYCyFe2mO-cDNUje238my-Q_6k83WPGHMKA5eaY5MtQRWsncqvUKwH8K7h1eqIOCQ,vn2,sea
aQobgnPTL5s_CHrEoTtHPyb7bIr7F8vvDeIjy5h90qT4tg6qcxRF5vqLA86AWbv9ZdR9Ikcv9NuO1A,vn2,sea
nC1KcxTZs6RBTqeVIRDe5uXFIiz7pBr09qciQvvO2XrsRhaz1NmSZKcaxHOmDK24zfIWQfoZlnKKVw,euw1,europe
vJ6Sc3HDf4q1dFSVA-8mhhNaQY8y2iFecC6rz3utUT62FNvummd4ERp6DZ9xFtiH4nLLEpFoZbeG7w,na1,americas
PmpZav22AjFtDkBktDapeRxTwoQPvbTc2l4JTqB-bMA34EYhmWGoo_WQCuYowxAizHSSObAw9bRTZw,kr,asia
M2TZGO_8bheqSBcPX7kLcl70TJcEtYprd31lI_AkSvCQePobddZjDSrZTFXX5eMQCm860CP86nt_Nw,na1,americas
u-LupQsT7exZe4HJAfiV7eMsQDIHToJjDDtDcy6v2A4g7FJXzKRojE7_jEWwkmAZ4PnQNDNpvv5rkQ,kr,asia
XGraAqIR-Qx3KRcL-nCJJBicX3bHoEhUd3XtsHIDnASMnchG8oB2dBAj9JsTw3jVi5UewzwgRi6GzQ,na1,americas
6N2FrszXoKb0bJLYwTGR4c4o8VmdwGrcG3Eshd8Ds7NLLNv_SuUHJ3u9pyVI8qhiW08j5_XeiGkQiw,na1,americas
rHgIdrP3S2UiorWlMcDFPflgAX-Xz42tKuk8-AF0iUyhR0vaZusKX5yZtHbkytEWQ0j7BplC2-YvMg,na1,americas
Koca9roDcwxdgJlRH1Ge8jvg3lIYBUJDN8w8klU2kFnQhPqDSmAiF49CYmv2h951b_Wi8kkd3YmChw,vn2,sea
Fc5MY823lyYb7JnLM4fDEauxBonRGVGIgNcHLV6Y_Sj7jCgPp8xX5zbWpyrrsP0lh435_n70tZx2UQ,na1,americas
QGSBU8mvltDilfyoz68ZZyEn8pXJPs29EtecwbEETBKnKmz27jGCOR1vK4gPVpw-mpWRkcvzx8WmUQ,na1,americas
B3fRsyE2v6l-fDwobhsqikmfZjZ7fDqPZSv9ShMpPf8d79j1SYFCkSuy3Oc_3R_5pSDINSMfN9S0jw,na1,americas
wyQMBJZ_VviYAr94OEBxHoncBLNiF9hYtd0E07OdebKNkbHzDFDs3nR0X5yjFj-CpAVALV5sv9hx_Q,euw1,europe
65nlLf8Z-ihdHkOZnL7RePuLA1scz1mPnahUrgVfC-HuX-xn8WuVWaVIbo6WKLaTvVnNCWc8htmj3w,kr,asia
Sz49BxqyZlr3z39I8Lk8A2I6RpZKhVapU4k45fLghfn-MhBEbigpop6qm3h6eTk03hbfYN2s7jradA,euw1,europe
kr_eXfeYepOZ6hFRA2LeHGg469kGA-x5F-5rxhwjjvHM5CoN3VsfyiQHSUnAa0nllS1jD7YEkw9RTg,kr,asia
nzuQb9ZSWKRSc2gjHrRU79VdlLR-lilphej7EH7Abu79cd_ip62IEz2jQQeZFveEYnAn18f_ZfuFZg,euw1,europe
oIbE_e9C03FFCtsVyg-GX8o7yWv6UBY2YH3zQcKTU5U_2ivzYW8wLrNLwpRW0W7qHa_Dj6esF46R2A,euw1,europe
5pHUp8Jhv4hipaVTNdzbfjScs6B924ev3NR5tAjCorGAEd798gkNIq2dEINycVwJwGa3eEOiwMHYVg,vn2,sea
PHCysFP6LQIwSMz2-IKZBFEmxOJWoMeKDmj_4nB9N-m5ios53tugz5GcfUddElElGhGWXHfwdJLEPg,vn2,sea
ygM6SsSvlV9-D8tdmUl7qC34kjE3v27uEA_rAsrOoK8piemf0JTPTeY0wiIxZFtHFpAok7LXR7YzEw,euw1,europe
ikXAl-rs5LAzVmTvs7ZEmSADcdsDqqxu_jkcqdxr3xaKeSe6GLqJVYLu-W3r78F_-al1bzXJ4U_Izw,kr,asia
GJD6-ynX0q3DuUvyXp1-brg_q788QHRGmQI4o0kZBY7jhT9axICk5u4qqjUH1DeZUSarALKG3gAvQA,vn2,sea
cpCkh80uEVzu4E5u7-rTQEODaq-X0wgvFG1bno0cpvtPysfTiCVvgWPBj44RS-TQ_2wmVPvxQ3eGXw,vn2,sea
nUMtpaUDfAMQRvc-ln_hI2vTiWST_ucsb63WGGMQGmqjCSSNbHy42TZBPWERdOds3N_796RovJqkPg,vn2,sea
OTjesI04icfo7rugDu8LjapFrY6OEq8v4UhXuFGVxMXJ4w7owqaexdjuhL-R6wfHNJ31a02L1BvOsA,euw1,europe
keMb2GIDSYelxykpAEMLpfhI1zKS4lxJPSviaAPjwNgyoWx2nAV2TXom2wPwtdnALbrwFxAt3vZrAg,kr,asia
uQnnguiVK6p342nmFuIY-2IKKegTd8zgQkBIW6nvbdEc7mi91zQB8czrgIpB9R51HX4MP-Rc64xY6g,na1,americas
YsQDacY3qRR28T4jWOjo0HY1HJMlFBHtI_QptqVasOzLcDShQy73lVfQNXuWpTL2U2ikLhSwRmZBeA,na1,americas
eGZ0ci5cCxtUMet6rt_IZGxrsat_ElHETiQuOR-8vKzcbxavvK_N2QRQsQZwiveGShv_gHuy1yF0Wg,na1,americas
DdurncAMlEYIVZ2kcXLJC-mX5M5rE4Dgv7XEgIO6LpKppp8LGt5mMrn5QVCASDjSGYp839uXjCrCzA,euw1,europe
dYbPLUpjvOCxod6Dl7OvZx6bCgc9L-t9UcuB4xXYcktA67aqbFCBIXB2VN_xQbKEm5aZuAxLgOfsxg,na1,americas
oxuhm4a7RUE2lg9AVVCboLYR1RTKAt97xJAd9iQnNemfLUTSM-DWav2ejvM-Bu35U6P0PpxOUKFTwg,na1,americas
1TUZRriQgQNnjPhhss6x5nXg8qI0jnzQMrNlXNUjrrgnqdnBya-8ehbG9u1D7jr_MhAtBEwiVrHBVA,na1,americas
w_WuT13TclprX2P93TKB_XakcVYnNICnpmfjgVy2_H6hjPFRWx-mYAC4moIi9UstH-4fOo8_3WjLlg,na1,americas
ENxVtIpUeLvncrKQkSfZE21n62MNViJynBs8dEbDSUmYxS_QuBYsxq5bl-oh_qcX2RJI5fha9ez25A,euw1,europe
OkHtAdY5owVbw6xW30irl5Bmqm0qvhf_yNhstfg2Z8X5yhIIVS0PTKQeWo3hG_IH5zogfplShxKWkw,euw1,europe
nkE3j57Qw3RvmcxWUeTcB579J9hzRlum3u78A1ocvcsnfZMDujse_KoWEyilaFwleFebnjwlRmwwQQ,na1,americas
oKMZTMl9vt4vP6Us2OPxIHDtfizkleC-LZx_RXXCk1jkyvfdP6ewP37-ONS-hiaUBLuTOo9YuqkXFQ,na1,americas
h-sGq9ynwLYgXBBNEWBJo_do2qUC1mUF3FN0abGS8gN25WddAmvzPbBGoQw8sYpUn_cG7Z8x5oPqcA,vn2,sea
fNlHUL2IZXSZ2G8g0p9djFKtP7WlsTQmchHov4382Z2tkI6wiRaiJqvMU0vEfT83SX6UE3UW3XsEmA,euw1,europe
dy1S9PxFNWIkCYAJQZVoiDTnK_zzQw3vOnuoqj64QUwhbXRPbXvaS3tJDRNahdFt4-59ZKzFP158hw,kr,asia
LwuBHXrK9c1t1wS2W3R_wFRv61-Gq-Z7ogl0l06EjXOwdreKxl-_ENXcUiwq0MFW33PPyV5tMmXDXg,na1,americas
6R-jnwDYn96qoe6VUtutqRJNM_1Zk1E8XGaBYqGAk2dFRqvUUJRWKnUoYW6TfqNLFKIDa2GkCKNVVw,kr,asia
ftqNigHBsEaJG7RPlpPb9NHQpZ-iW9Tq8vSdwrpMw2sNlcDlt8JMTsnM4a1JRE7s_isjEv2lawikJw,na1,americas
xECuu28bnRdhmTGmBaY0SrqmJgcBHlS6Ud8xizr8sp0aEDlSPLUdyfcJt27F_5oElaUbX7u_oU1eoQ,vn2,sea
nlDSKSlt7oZgpIM07K2ponFsFxmi53pFm45eyrWuifb8otJhgH0WwlCz93vE338phj-LkRJe4eaaEw,vn2,sea
f7Gdy9TG77xy-YZtNdTI2vrl0qAvzcknGl33VI3Uh52gPwad3YvzWcCsMT7l4zfZrKZxjPis0JXtPA,na1,americas
gxMitVkiRNm-58qfQT_IjR13CviTrWXIDGeb3u6EF4rMnNTExS5lgOug2v92-nMlPdL72TPVfJ-3Kg,na1,americas
1LGxSYBAE5Gg3bZySjDJ-op2dHWcWkBFVoOPAzMC626_HL6dSYeord-YWtAheGOsoT83R9YrVnED8Q,kr,asia
SHmhWjAfaj6fbhpnDLJwALuM3AXBK2WQ4RKqOW0Wi2Ci9fd_eXzVLag5TaZ3WFthKmksVsKvmYJvSQ,na1,americas
bRWPUzMXfiteV_UyTWGOxitGncgEQ5eX75s7LB6TDE6pS3Lo2n5STTZZvht8Tv-DXyZmlDVnX0Anhg,kr,asia
PeI3X8VXbAJ8CdOVAm_C8USFdHoYCfdcnH6Bl_vu-n9XMhmNX9-YYXTVzJS1I1utKWF443n7TJbvJQ,euw1,europe
l2q5_QZGJ2Bk0WifLa6nsDqvQRzu0jxlKDbWewhMkSnzgd8q2fxZjeaqyqvN2fTsTD8aIMSkvmSEpA,euw1,europe
rtQEb1-aJbj3oyLSTbwLlwardUtrD8Oq8SEIqWoz-Uq9HoYPWXM1fKoaRlAInb5CJZPUKnS8H_reMg,na1,americas
DNErIQSO682WQGuB1IfUhkJzqoS2Va7ysc2HPWVrGK5UemIFvQfZLBnd1bzBO5t6Pt6eLNLw3OXG_Q,na1,americas
PhnthtIRgoEy7sdWiwpyiNRAGwrBVpmblXGSqpAd1MmaRX281UPcGfKgVkWGT8AFuRE9h69s6z4VNQ,na1,americas
ma5bhzqRVibzG-9LkEH0XHx5QonWijFaLdh0bmzdDD225alXj0WbbvWG_e2lC0FjWAv49AJcGCE12g,na1,americas
z3m6LyydLK78pBN2u2AuYdohzKylI7jSItRohhrVgRIvMoAela3XXelRGXVffP0gGAcFuzsUeDGhiw,kr,asia
